confidence,robustness,distribution,reliability
0.6190641709670631,0.994045223200683,0.048229926200328094,0.30961320127973063
0.6190641709670631,0.994045223200683,0.04437770647618452,0.30114030677567555
0.8370114801387257,0.9016236087000917,0.8517340418200952,0.8630187506886676
0.9166163010270618,0.9252845329801052,0.9256690631665615,0.9225138097496975
0.7833051990646709,0.8655868774931047,0.9816826803545425,0.8731139636847828
0.9268174085711514,0.837366023459741,0.9032737404692851,0.8883340333683456
0.9490982011270725,0.7808006480793872,0.8311274779001941,0.8508238434447456
0.9435643035658651,0.7848660779960086,0.7647436802069049,0.8273596171815862
0.6323527262256097,0.8495254685786423,0.7036620879073262,0.7230472029793623
0.6459893978555256,0.8630055228872073,0.6474592033557377,0.7120062260667096
0.6459893978555256,0.8630055228872078,0.5957453545021123,0.692521418523755
0.6459893978555256,0.8630055228872078,0.5481619931747972,0.6735698334598836
0.6459893978555256,0.8630055228872076,0.5043792091547076,0.655136878674912
0.6459893978555256,0.863005522887208,0.46409344280533876,0.6372083612997329
0.6459893978555256,0.8630055228872073,0.4270253803995482,0.6197704768681946
0.6459893978555256,0.8630055228872073,0.3929180175507559,0.6028097986880426
0.6459893978555256,0.8630055228872076,0.36153487732173084,0.5863132675027335
0.6459893978555256,0.8630055228872078,0.3326583706565572,0.5702681814361669
0.6459893978555256,0.8630055228872078,0.3060882877681462,0.5546621862125894
0.6459893978555256,0.8630055228872079,0.28164041002161605,0.5394832656441417
